Date,BTC,ETH,LTC,XRP,DASH,SC,DOGE
2019-05-21,7131.44677734375,228.5550079345703,81.948486328125,0.3560679852962494,149.22906494140625,0.0030980000738054514,0.002764000091701746
2019-05-22,6884.59619140625,219.35397338867188,79.0740737915039,0.33762601017951965,138.9861602783203,0.0029360000044107437,0.0026340000331401825
2019-05-23,7047.1669921875,219.91815185546875,79.73304748535156,0.34083500504493713,138.11798095703125,0.002942000050097704,0.0026469998992979527
2019-05-24,7128.09033203125,222.6453857421875,89.15546417236328,0.34317299723625183,139.51702880859375,0.002930999966338277,0.002672000089660287
2019-05-25,7185.59912109375,224.6551513671875,91.61851501464844,0.3453710079193115,139.3135986328125,0.003000000026077032,0.002669000066816807
2019-05-26,7737.3759765625,238.25282287597656,99.39653778076172,0.3643450140953064,145.0554962158203,0.0031419999431818724,0.002759000053629279
2019-05-27,7866.87109375,243.76893615722656,105.44749450683594,0.3878749907016754,149.27908325195312,0.0031880000606179237,0.0028059999458491802
2019-05-28,7808.07177734375,243.34849548339844,102.9122314453125,0.399850994348526,151.50758361816406,0.0031999999191612005,0.002819000044837594
2019-05-29,7775.35400390625,241.94427490234375,103.33143615722656,0.39840999245643616,151.0608367919922,0.0031469999812543392,0.002807999961078167
2019-05-30,7473.814453125,229.8513946533203,97.73672485351562,0.37946000695228577,146.56236267089844,0.003073000116273761,0.0029269999358803034
2019-05-31,7660.2880859375,239.5272979736328,102.32502746582031,0.3918130099773407,147.56417846679688,0.0030879999976605177,0.0030739998910576105
2019-06-01,7650.9208984375,237.09524536132812,100.61180114746094,0.3846740126609802,146.02566528320312,0.003218000056222081,0.0030539999715983868
2019-06-02,7824.93896484375,241.85157775878906,102.65892791748047,0.3980819880962372,147.8819580078125,0.003195999888703227,0.0030410001054406166
2019-06-03,7299.265625,224.61366271972656,95.55879974365234,0.3785800039768219,138.9506072998047,0.0029909999575465918,0.0028440000023692846
2019-06-04,6849.16357421875,214.45484924316406,90.71575164794922,0.3560340106487274,127.74413299560547,0.0027550000231713057,0.0027030000928789377
2019-06-05,6968.2607421875,220.0236358642578,92.48817443847656,0.35867300629615784,131.5178680419922,0.0027779999654740095,0.0027340000960975885
2019-06-06,6936.5703125,221.2338409423828,98.5298843383789,0.3720479905605316,127.85101318359375,0.002747999969869852,0.002736999886110425
2019-06-07,7095.00634765625,221.32810974121094,103.52774810791016,0.3732140064239502,132.3934783935547,0.0028639999218285084,0.002742999931797385
2019-06-08,7015.779296875,216.7483673095703,104.56645202636719,0.36375901103019714,128.8004150390625,0.0028719999827444553,0.0027199999894946814
2019-06-09,6791.208984375,205.8955078125,101.7013168334961,0.3429720103740692,126.21870422363281,0.0027089999057352543,0.0026599999982863665
2019-06-10,7068.95556640625,218.70457458496094,114.04532623291016,0.35381099581718445,133.86953735351562,0.0028029999230057,0.0027310000732541084
2019-06-11,6997.71435546875,216.94915771484375,120.07209014892578,0.34801000356674194,130.5142364501953,0.002781999995931983,0.0026990000624209642
2019-06-12,7211.5927734375,230.9797821044922,120.09535217285156,0.35568198561668396,138.2648468017578,0.0028750000055879354,0.0027149999514222145
2019-06-13,7296.7138671875,227.0936279296875,116.44334411621094,0.35538598895072937,136.2279510498047,0.0028830000665038824,0.0027260000351816416
2019-06-14,7741.94482421875,235.17251586914062,118.48526763916016,0.36147698760032654,137.26475524902344,0.002893999917432666,0.002781999995931983
2019-06-15,7870.66162109375,239.56439208984375,123.00354766845703,0.36548298597335815,138.03443908691406,0.002919000107795,0.0028119999915361404
2019-06-16,8017.5517578125,239.9815216064453,122.22872161865234,0.3810819983482361,139.66893005371094,0.0028210000600665808,0.002839999971911311
2019-06-17,8302.83984375,244.39993286132812,119.76136016845703,0.39916300773620605,141.76446533203125,0.0028470000252127647,0.002841999987140298
2019-06-18,8109.80517578125,236.68521118164062,120.69364166259766,0.3828740119934082,141.44302368164062,0.002795000094920397,0.0027910000644624233
2019-06-19,8253.92578125,239.80857849121094,121.5840835571289,0.3887900114059448,144.18881225585938,0.0027970001101493835,0.0027860000263899565
2019-06-20,8435.3291015625,240.5582275390625,119.95357513427734,0.38056400418281555,143.21359252929688,0.0027469999622553587,0.0027979998849332333
2019-06-21,8909.2841796875,258.99993896484375,121.97230529785156,0.38922300934791565,147.44903564453125,0.002704000100493431,0.0028299998957663774
2019-06-22,9398.578125,271.7080078125,124.62393951416016,0.41695401072502136,154.7180633544922,0.002814000006765127,0.0028800000436604023
2019-06-23,9536.26953125,270.4217834472656,120.24879455566406,0.41138601303100586,153.1697998046875,0.002788000041618943,0.002902999985963106
2019-06-24,9659.9189453125,272.3321533203125,118.90139770507812,0.4124029874801636,154.30128479003906,0.002816000021994114,0.002954999916255474
2019-06-25,10372.4814453125,279.85601806640625,120.06985473632812,0.4119020104408264,157.19227600097656,0.002976000076159835,0.002983999904245138
2019-06-26,11443.0380859375,296.0518493652344,115.39987182617188,0.41095298528671265,153.76231384277344,0.0029639999847859144,0.002971000038087368
2019-06-27,9833.7685546875,258.7686767578125,100.60354614257812,0.3594439923763275,137.44183349609375,0.002647999906912446,0.0029279999434947968
2019-06-28,10903.5634765625,273.5054931640625,105.58789825439453,0.37552499771118164,149.77113342285156,0.0029060000088065863,0.0030670000705868006
2019-06-29,10509.8955078125,281.26776123046875,117.46286010742188,0.3773370087146759,149.383056640625,0.0028989999555051327,0.002991999965161085
2019-06-30,9520.8818359375,255.86044311523438,107.59939575195312,0.3489069938659668,137.72103881835938,0.0027779999654740095,0.0028669999446719885
2019-07-01,9376.392578125,260.15869140625,108.60610961914062,0.3604690134525299,136.6200408935547,0.002767000114545226,0.0028689999599009752
2019-07-02,9566.484375,258.2518005371094,105.60794067382812,0.35444000363349915,135.0558624267578,0.002678999910131097,0.002836999949067831
2019-07-03,10597.43359375,268.5401916503906,108.5892333984375,0.36195099353790283,139.89988708496094,0.0027439999394118786,0.0029349999967962503
2019-07-04,9937.9208984375,252.11402893066406,106.31071472167969,0.3444409966468811,137.58444213867188,0.0026970000471919775,0.0028609998989850283
2019-07-05,9772.9697265625,256.37396240234375,105.3568115234375,0.3373520076274872,135.93911743164062,0.002662000013515353,0.003441999899223447
2019-07-06,9979.533203125,256.017578125,104.90425872802734,0.34639498591423035,136.98297119140625,0.002684999955818057,0.0031580000650137663
2019-07-07,10198.8115234375,272.2752685546875,107.16499328613281,0.3536339998245239,140.393798828125,0.0027729999274015427,0.003235999960452318
2019-07-08,10953.47265625,279.27740478515625,109.91443634033203,0.3579840064048767,142.92640686035156,0.0028550000861287117,0.003172999946400523
2019-07-09,11221.0087890625,275.6488037109375,106.5831527709961,0.35175999999046326,139.85421752929688,0.0029360000044107437,0.003166999900713563
2019-07-10,10797.560546875,257.5835266113281,96.37123107910156,0.3231090009212494,133.96946716308594,0.003056999994441867,0.0030410001054406166
2019-07-11,10096.2939453125,238.84107971191406,91.23672485351562,0.2936230003833771,127.09461212158203,0.0027540000155568123,0.002882000058889389
2019-07-12,10473.7734375,244.89361572265625,93.33870697021484,0.3050279915332794,127.37959289550781,0.0028280001133680344,0.0029609999619424343
2019-07-13,10098.28515625,238.8501739501953,89.54908752441406,0.2944459915161133,124.54076385498047,0.0027409999165683985,0.0028800000436604023
2019-07-14,9098.8466796875,201.8999786376953,79.64149475097656,0.2718519866466522,110.17208862304688,0.002489000093191862,0.0026740001048892736
2019-07-15,9674.6103515625,204.0362548828125,80.73768615722656,0.27998900413513184,109.32479095458984,0.002633000025525689,0.0027459999546408653
2019-07-16,8452.7490234375,177.6488037109375,70.90296936035156,0.2646389901638031,91.08657836914062,0.002308000111952424,0.0025190000887960196
2019-07-17,8633.6015625,188.3550567626953,79.98821258544922,0.27664101123809814,92.08348083496094,0.0023640000727027655,0.0026990000624209642
